id,dateAdded,,name,,brand,categories,,,keys,manufacturer,,reviews.date,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,,,reviews.rating,,reviews.text,,,,price
398,2024-01-07,,Vivo X90 Pro,,Vivo,Mobile Phones,,,"Vivo X90 Pro, latest model",Vivo,,2024-05-03,2024-05-03,FALSE,TRUE,,,4,,Review for Vivo X90 Pro: Excellent product,,,,1067.15
399,2024-01-02,,Apple Watch Series 8,,Apple,Wearables,,,"Apple Watch Series 8, latest model",Apple,,2024-05-02,2024-05-02,FALSE,TRUE,,,4,,Review for Apple Watch Series 8: Excellent product,,,,999.48
400,2024-02-05,,Ecobee Smart Thermostat Premium,,Ecobee,Smart Home,,,"Ecobee Smart Thermostat Premium, latest model",Ecobee,,2024-04-14,2024-04-14,TRUE,TRUE,,,2,,Review for Ecobee Smart Thermostat Premium: Not up to the mark,,,,1856.63
401,2024-03-21,,Google Nest Hub (2nd Gen),,Google,Smart Home,,,"Google Nest Hub (2nd Gen), latest model",Google,,2024-04-15,2024-04-15,FALSE,TRUE,,,4,,Review for Google Nest Hub (2nd Gen): Excellent product,,,,240.37
402,2024-02-05,,Apple HomePod mini,,Apple,Smart Home,,,"Apple HomePod mini, latest model",Apple,,2024-04-04,2024-04-04,TRUE,TRUE,,,3,,Review for Apple HomePod mini: Not up to the mark,,,,168.93
403,2024-02-20,,Samsung Galaxy Tab S8,,Samsung,Tablets,,,"Samsung Galaxy Tab S8, latest model",Samsung,,2024-04-04,2024-04-04,TRUE,FALSE,,,1,,Review for Samsung Galaxy Tab S8: Not up to the mark,,,,1428.05
404,2024-02-07,,Beats Studio Buds,,Beats,Audio,,,"Beats Studio Buds, latest model",Beats,,2024-04-10,2024-04-10,FALSE,FALSE,,,3,,Review for Beats Studio Buds: Not up to the mark,,,,1335.55
405,2024-02-19,,Sony Xperia 1 V,,Sony,Mobile Phones,,,"Sony Xperia 1 V, latest model",Sony,,2024-04-03,2024-04-03,TRUE,TRUE,,,2,,Review for Sony Xperia 1 V: Not up to the mark,,,,1807.94
406,2024-01-18,,Microsoft Surface Laptop 4,,Microsoft,Computers,,,"Microsoft Surface Laptop 4, latest model",Microsoft,,2024-04-12,2024-04-12,FALSE,TRUE,,,1,,Review for Microsoft Surface Laptop 4: Not up to the mark,,,,476.04
407,2024-04-16,,Fitbit Charge 5,,Fitbit,Wearables,,,"Fitbit Charge 5, latest model",Fitbit,,2024-04-04,2024-04-04,TRUE,FALSE,,,1,,Review for Fitbit Charge 5: Not up to the mark,,,,1465.6
408,2024-03-14,,Lenovo Tab P11,,Lenovo,Tablets,,,"Lenovo Tab P11, latest model",Lenovo,,2024-04-19,2024-04-19,TRUE,TRUE,,,1,,Review for Lenovo Tab P11: Not up to the mark,,,,1797.62
409,2024-02-19,,Amazon Fire HD 10,,Amazon,Tablets,,,"Amazon Fire HD 10, latest model",Amazon,,2024-04-10,2024-04-10,TRUE,FALSE,,,3,,Review for Amazon Fire HD 10: Not up to the mark,,,,764.42
410,2024-04-05,,Fujifilm X-T4,,Fujifilm,Cameras,,,"Fujifilm X-T4, latest model",Fujifilm,,2024-05-03,2024-05-03,TRUE,FALSE,,,3,,Review for Fujifilm X-T4: Not up to the mark,,,,250.04
411,2024-01-05,,Sony Xperia 1 V,,Sony,Mobile Phones,,,"Sony Xperia 1 V, latest model",Sony,,2024-04-21,2024-04-21,FALSE,FALSE,,,1,,Review for Sony Xperia 1 V: Not up to the mark,,,,1867.24
412,2024-04-02,,Panasonic Lumix GH6,,Panasonic,Cameras,,,"Panasonic Lumix GH6, latest model",Panasonic,,2024-05-01,2024-05-01,FALSE,FALSE,,,2,,Review for Panasonic Lumix GH6: Not up to the mark,,,,398.77
413,2024-03-31,,Ring Video Doorbell 4,,Ring,Smart Home,,,"Ring Video Doorbell 4, latest model",Ring,,2024-04-21,2024-04-21,FALSE,FALSE,,,5,,Review for Ring Video Doorbell 4: Excellent product,,,,1105.48
414,2024-01-23,,Logitech G Cloud,,Logitech,Gaming,,,"Logitech G Cloud, latest model",Logitech,,2024-04-28,2024-04-28,FALSE,TRUE,,,3,,Review for Logitech G Cloud: Not up to the mark,,,,1500.85
415,2024-03-18,,Bose QuietComfort 45,,Bose,Audio,,,"Bose QuietComfort 45, latest model",Bose,,2024-04-28,2024-04-28,FALSE,TRUE,,,3,,Review for Bose QuietComfort 45: Not up to the mark,,,,29.56
416,2024-01-06,,JBL Charge 5,,JBL,Audio,,,"JBL Charge 5, latest model",JBL,,2024-04-27,2024-04-27,FALSE,FALSE,,,5,,Review for JBL Charge 5: Excellent product,,,,1109.84
417,2024-03-07,,Olympus OM-D E-M1X,,Olympus,Cameras,,,"Olympus OM-D E-M1X, latest model",Olympus,,2024-04-21,2024-04-21,TRUE,TRUE,,,1,,Review for Olympus OM-D E-M1X: Not up to the mark,,,,69.18
418,2024-01-18,,Microsoft Xbox Series X,,Microsoft,Gaming,,,"Microsoft Xbox Series X, latest model",Microsoft,,2024-04-10,2024-04-10,TRUE,FALSE,,,3,,Review for Microsoft Xbox Series X: Not up to the mark,,,,169.0
419,2024-01-03,,Amazfit Bip U Pro,,Amazfit,Wearables,,,"Amazfit Bip U Pro, latest model",Amazfit,,2024-04-18,2024-04-18,FALSE,TRUE,,,3,,Review for Amazfit Bip U Pro: Not up to the mark,,,,1898.26
420,2024-03-14,,Huawei P60 Pro,,Huawei,Mobile Phones,,,"Huawei P60 Pro, latest model",Huawei,,2024-04-09,2024-04-09,TRUE,FALSE,,,3,,Review for Huawei P60 Pro: Not up to the mark,,,,743.41
421,2024-01-02,,Bose QuietComfort 45,,Bose,Audio,,,"Bose QuietComfort 45, latest model",Bose,,2024-04-14,2024-04-14,TRUE,TRUE,,,2,,Review for Bose QuietComfort 45: Not up to the mark,,,,1092.53
422,2024-01-16,,Garmin Venu 2 Plus,,Garmin,Wearables,,,"Garmin Venu 2 Plus, latest model",Garmin,,2024-04-26,2024-04-26,FALSE,FALSE,,,2,,Review for Garmin Venu 2 Plus: Not up to the mark,,,,1993.79
423,2024-02-09,,Samsung Galaxy S23,,Samsung,Mobile Phones,,,"Samsung Galaxy S23, latest model",Samsung,,2024-04-28,2024-04-28,TRUE,TRUE,,,4,,Review for Samsung Galaxy S23: Excellent product,,,,1295.33
424,2024-02-23,,JBL Charge 5,,JBL,Audio,,,"JBL Charge 5, latest model",JBL,,2024-04-18,2024-04-18,TRUE,TRUE,,,2,,Review for JBL Charge 5: Not up to the mark,,,,1066.96
425,2024-02-23,,Sony Xperia 1 V,,Sony,Mobile Phones,,,"Sony Xperia 1 V, latest model",Sony,,2024-04-12,2024-04-12,TRUE,FALSE,,,1,,Review for Sony Xperia 1 V: Not up to the mark,,,,1750.96
426,2024-02-28,,Razer Edge,,Razer,Gaming,,,"Razer Edge, latest model",Razer,,2024-04-02,2024-04-02,TRUE,TRUE,,,5,,Review for Razer Edge: Excellent product,,,,1960.79
427,2024-04-03,,Logitech G Cloud,,Logitech,Gaming,,,"Logitech G Cloud, latest model",Logitech,,2024-04-02,2024-04-02,TRUE,FALSE,,,1,,Review for Logitech G Cloud: Not up to the mark,,,,362.63
428,2024-01-24,,Microsoft Surface Laptop 4,,Microsoft,Computers,,,"Microsoft Surface Laptop 4, latest model",Microsoft,,2024-05-03,2024-05-03,FALSE,FALSE,,,5,,Review for Microsoft Surface Laptop 4: Excellent product,,,,1830.18
429,2024-04-26,,Samsung Galaxy S23,,Samsung,Mobile Phones,,,"Samsung Galaxy S23, latest model",Samsung,,2024-04-18,2024-04-18,FALSE,FALSE,,,3,,Review for Samsung Galaxy S23: Not up to the mark,,,,883.6
430,2024-02-13,,Olympus OM-D E-M1X,,Olympus,Cameras,,,"Olympus OM-D E-M1X, latest model",Olympus,,2024-04-07,2024-04-07,TRUE,TRUE,,,5,,Review for Olympus OM-D E-M1X: Excellent product,,,,918.25
431,2024-01-17,,HP Spectre x360,,HP,Computers,,,"HP Spectre x360, latest model",HP,,2024-04-24,2024-04-24,TRUE,FALSE,,,4,,Review for HP Spectre x360: Excellent product,,,,484.01
432,2024-04-13,,Samsung Galaxy Tab S8,,Samsung,Tablets,,,"Samsung Galaxy Tab S8, latest model",Samsung,,2024-04-30,2024-04-30,TRUE,FALSE,,,3,,Review for Samsung Galaxy Tab S8: Not up to the mark,,,,1724.11
433,2024-04-10,,Ecobee Smart Thermostat Premium,,Ecobee,Smart Home,,,"Ecobee Smart Thermostat Premium, latest model",Ecobee,,2024-04-21,2024-04-21,FALSE,FALSE,,,3,,Review for Ecobee Smart Thermostat Premium: Not up to the mark,,,,1511.62
434,2024-03-17,,Philips Hue White and Color Ambiance,,Philips,Smart Home,,,"Philips Hue White and Color Ambiance, latest model",Philips,,2024-04-05,2024-04-05,FALSE,TRUE,,,3,,Review for Philips Hue White and Color Ambiance: Not up to the mark,,,,1051.42
435,2024-01-09,,Sony Xperia 1 V,,Sony,Mobile Phones,,,"Sony Xperia 1 V, latest model",Sony,,2024-04-23,2024-04-23,TRUE,FALSE,,,2,,Review for Sony Xperia 1 V: Not up to the mark,,,,245.25
436,2024-04-22,,Sony WH-1000XM5,,Sony,Audio,,,"Sony WH-1000XM5, latest model",Sony,,2024-05-01,2024-05-01,FALSE,TRUE,,,4,,Review for Sony WH-1000XM5: Excellent product,,,,1278.45
437,2024-03-20,,Logitech G Cloud,,Logitech,Gaming,,,"Logitech G Cloud, latest model",Logitech,,2024-04-18,2024-04-18,TRUE,TRUE,,,5,,Review for Logitech G Cloud: Excellent product,,,,1583.8
438,2024-03-11,,Philips Hue White and Color Ambiance,,Philips,Smart Home,,,"Philips Hue White and Color Ambiance, latest model",Philips,,2024-04-07,2024-04-07,TRUE,TRUE,,,2,,Review for Philips Hue White and Color Ambiance: Not up to the mark,,,,1816.45
439,2024-04-23,,Garmin Venu 2 Plus,,Garmin,Wearables,,,"Garmin Venu 2 Plus, latest model",Garmin,,2024-04-27,2024-04-27,FALSE,FALSE,,,1,,Review for Garmin Venu 2 Plus: Not up to the mark,,,,1456.77
440,2024-02-09,,Google Nest Hub (2nd Gen),,Google,Smart Home,,,"Google Nest Hub (2nd Gen), latest model",Google,,2024-04-23,2024-04-23,FALSE,TRUE,,,3,,Review for Google Nest Hub (2nd Gen): Not up to the mark,,,,1293.58
441,2024-04-14,,Ring Video Doorbell 4,,Ring,Smart Home,,,"Ring Video Doorbell 4, latest model",Ring,,2024-04-05,2024-04-05,TRUE,TRUE,,,4,,Review for Ring Video Doorbell 4: Excellent product,,,,1981.81
442,2024-02-22,,Amazon Echo Dot (5th Gen),,Amazon,Smart Home,,,"Amazon Echo Dot (5th Gen), latest model",Amazon,,2024-04-05,2024-04-05,TRUE,FALSE,,,4,,Review for Amazon Echo Dot (5th Gen): Excellent product,,,,548.91
443,2024-02-09,,JBL Charge 5,,JBL,Audio,,,"JBL Charge 5, latest model",JBL,,2024-04-22,2024-04-22,TRUE,TRUE,,,1,,Review for JBL Charge 5: Not up to the mark,,,,642.81
444,2024-01-10,,Fujifilm X-T4,,Fujifilm,Cameras,,,"Fujifilm X-T4, latest model",Fujifilm,,2024-05-01,2024-05-01,FALSE,FALSE,,,5,,Review for Fujifilm X-T4: Excellent product,,,,523.94
445,2024-04-21,,Garmin Venu 2 Plus,,Garmin,Wearables,,,"Garmin Venu 2 Plus, latest model",Garmin,,2024-04-21,2024-04-21,TRUE,TRUE,,,5,,Review for Garmin Venu 2 Plus: Excellent product,,,,1854.62
446,2024-01-03,,Acer Swift 5,,Acer,Computers,,,"Acer Swift 5, latest model",Acer,,2024-04-29,2024-04-29,TRUE,TRUE,,,5,,Review for Acer Swift 5: Excellent product,,,,1491.52
447,2024-03-02,,Oppo Find X6 Pro,,Oppo,Mobile Phones,,,"Oppo Find X6 Pro, latest model",Oppo,,2024-04-03,2024-04-03,FALSE,FALSE,,,1,,Review for Oppo Find X6 Pro: Not up to the mark,,,,1718.71
448,2024-02-15,,Razer Blade 15,,Razer,Computers,,,"Razer Blade 15, latest model",Razer,,2024-04-27,2024-04-27,TRUE,TRUE,,,2,,Review for Razer Blade 15: Not up to the mark,,,,688.8
449,2024-02-27,,Fujifilm X-T4,,Fujifilm,Cameras,,,"Fujifilm X-T4, latest model",Fujifilm,,2024-04-08,2024-04-08,FALSE,FALSE,,,4,,Review for Fujifilm X-T4: Excellent product,,,,634.65
450,2024-02-04,,Bose QuietComfort 45,,Bose,Audio,,,"Bose QuietComfort 45, latest model",Bose,,2024-04-30,2024-04-30,TRUE,TRUE,,,5,,Review for Bose QuietComfort 45: Excellent product,,,,485.08
451,2024-02-20,,Acer Swift 5,,Acer,Computers,,,"Acer Swift 5, latest model",Acer,,2024-04-14,2024-04-14,TRUE,FALSE,,,5,,Review for Acer Swift 5: Excellent product,,,,1990.6
452,2024-04-25,,Amazon Fire HD 10,,Amazon,Tablets,,,"Amazon Fire HD 10, latest model",Amazon,,2024-04-25,2024-04-25,FALSE,FALSE,,,1,,Review for Amazon Fire HD 10: Not up to the mark,,,,1212.4
453,2024-03-12,,Sony PlayStation 5,,Sony,Gaming,,,"Sony PlayStation 5, latest model",Sony,,2024-04-06,2024-04-06,FALSE,TRUE,,,3,,Review for Sony PlayStation 5: Not up to the mark,,,,857.36
454,2024-01-05,,Sony PlayStation 5,,Sony,Gaming,,,"Sony PlayStation 5, latest model",Sony,,2024-05-03,2024-05-03,FALSE,FALSE,,,1,,Review for Sony PlayStation 5: Not up to the mark,,,,372.3
455,2024-03-14,,OnePlus 11,,OnePlus,Mobile Phones,,,"OnePlus 11, latest model",OnePlus,,2024-04-28,2024-04-28,TRUE,TRUE,,,1,,Review for OnePlus 11: Not up to the mark,,,,332.24
456,2024-02-25,,Amazon Fire HD 10,,Amazon,Tablets,,,"Amazon Fire HD 10, latest model",Amazon,,2024-04-11,2024-04-11,FALSE,FALSE,,,4,,Review for Amazon Fire HD 10: Excellent product,,,,717.29
457,2024-04-11,,Asus ZenBook 14,,Asus,Computers,,,"Asus ZenBook 14, latest model",Asus,,2024-04-06,2024-04-06,TRUE,FALSE,,,5,,Review for Asus ZenBook 14: Excellent product,,,,1932.93
458,2024-03-11,,Lenovo ThinkPad X1 Carbon,,Lenovo,Computers,,,"Lenovo ThinkPad X1 Carbon, latest model",Lenovo,,2024-04-05,2024-04-05,FALSE,TRUE,,,1,,Review for Lenovo ThinkPad X1 Carbon: Not up to the mark,,,,1311.03
459,2024-03-22,,Beats Studio Buds,,Beats,Audio,,,"Beats Studio Buds, latest model",Beats,,2024-04-03,2024-04-03,FALSE,TRUE,,,5,,Review for Beats Studio Buds: Excellent product,,,,1813.73
460,2024-04-05,,Logitech G Cloud,,Logitech,Gaming,,,"Logitech G Cloud, latest model",Logitech,,2024-04-18,2024-04-18,TRUE,TRUE,,,2,,Review for Logitech G Cloud: Not up to the mark,,,,1097.1
461,2024-02-09,,LG Gram 17,,LG,Computers,,,"LG Gram 17, latest model",LG,,2024-04-19,2024-04-19,TRUE,FALSE,,,5,,Review for LG Gram 17: Excellent product,,,,1422.26
462,2024-01-23,,Amazon Fire HD 10,,Amazon,Tablets,,,"Amazon Fire HD 10, latest model",Amazon,,2024-05-03,2024-05-03,TRUE,FALSE,,,4,,Review for Amazon Fire HD 10: Excellent product,,,,97.86
463,2024-03-17,,Apple AirPods Pro 2,,Apple,Audio,,,"Apple AirPods Pro 2, latest model",Apple,,2024-04-07,2024-04-07,FALSE,FALSE,,,3,,Review for Apple AirPods Pro 2: Not up to the mark,,,,234.37
464,2024-03-27,,OnePlus 11,,OnePlus,Mobile Phones,,,"OnePlus 11, latest model",OnePlus,,2024-04-29,2024-04-29,FALSE,TRUE,,,5,,Review for OnePlus 11: Excellent product,,,,478.89
465,2024-01-13,,OnePlus 11,,OnePlus,Mobile Phones,,,"OnePlus 11, latest model",OnePlus,,2024-04-03,2024-04-03,TRUE,TRUE,,,2,,Review for OnePlus 11: Not up to the mark,,,,1695.13
466,2024-03-18,,Xiaomi Mi 13,,Xiaomi,Mobile Phones,,,"Xiaomi Mi 13, latest model",Xiaomi,,2024-04-15,2024-04-15,FALSE,FALSE,,,4,,Review for Xiaomi Mi 13: Excellent product,,,,527.58
467,2024-04-23,,Microsoft Surface Laptop 4,,Microsoft,Computers,,,"Microsoft Surface Laptop 4, latest model",Microsoft,,2024-04-03,2024-04-03,TRUE,FALSE,,,3,,Review for Microsoft Surface Laptop 4: Not up to the mark,,,,1142.92
468,2024-02-12,,JBL Charge 5,,JBL,Audio,,,"JBL Charge 5, latest model",JBL,,2024-04-15,2024-04-15,TRUE,FALSE,,,5,,Review for JBL Charge 5: Excellent product,,,,1701.8
469,2024-02-16,,Fitbit Charge 5,,Fitbit,Wearables,,,"Fitbit Charge 5, latest model",Fitbit,,2024-04-14,2024-04-14,FALSE,FALSE,,,4,,Review for Fitbit Charge 5: Excellent product,,,,1010.66
470,2024-01-30,,Lenovo ThinkPad X1 Carbon,,Lenovo,Computers,,,"Lenovo ThinkPad X1 Carbon, latest model",Lenovo,,2024-04-16,2024-04-16,TRUE,FALSE,,,3,,Review for Lenovo ThinkPad X1 Carbon: Not up to the mark,,,,1511.02
471,2024-04-03,,Vivo X90 Pro,,Vivo,Mobile Phones,,,"Vivo X90 Pro, latest model",Vivo,,2024-04-20,2024-04-20,FALSE,FALSE,,,2,,Review for Vivo X90 Pro: Not up to the mark,,,,44.63
472,2024-03-19,,Apple Watch Series 8,,Apple,Wearables,,,"Apple Watch Series 8, latest model",Apple,,2024-04-03,2024-04-03,TRUE,FALSE,,,2,,Review for Apple Watch Series 8: Not up to the mark,,,,1389.61
473,2024-03-08,,Huawei MatePad Pro,,Huawei,Tablets,,,"Huawei MatePad Pro, latest model",Huawei,,2024-04-21,2024-04-21,TRUE,FALSE,,,4,,Review for Huawei MatePad Pro: Excellent product,,,,1518.51
474,2024-02-20,,LG Gram 17,,LG,Computers,,,"LG Gram 17, latest model",LG,,2024-04-27,2024-04-27,TRUE,TRUE,,,2,,Review for LG Gram 17: Not up to the mark,,,,1919.47
475,2024-01-15,,OnePlus 11,,OnePlus,Mobile Phones,,,"OnePlus 11, latest model",OnePlus,,2024-04-22,2024-04-22,TRUE,FALSE,,,4,,Review for OnePlus 11: Excellent product,,,,1431.48
476,2024-01-02,,Microsoft Xbox Series X,,Microsoft,Gaming,,,"Microsoft Xbox Series X, latest model",Microsoft,,2024-04-20,2024-04-20,TRUE,TRUE,,,2,,Review for Microsoft Xbox Series X: Not up to the mark,,,,1916.12
477,2024-03-09,,Amazfit Bip U Pro,,Amazfit,Wearables,,,"Amazfit Bip U Pro, latest model",Amazfit,,2024-04-30,2024-04-30,FALSE,FALSE,,,5,,Review for Amazfit Bip U Pro: Excellent product,,,,1391.81
478,2024-03-25,,Fossil Gen 6,,Fossil,Wearables,,,"Fossil Gen 6, latest model",Fossil,,2024-04-24,2024-04-24,FALSE,FALSE,,,4,,Review for Fossil Gen 6: Excellent product,,,,1166.62
479,2024-03-26,,Bose QuietComfort 45,,Bose,Audio,,,"Bose QuietComfort 45, latest model",Bose,,2024-04-03,2024-04-03,FALSE,TRUE,,,2,,Review for Bose QuietComfort 45: Not up to the mark,,,,445.44
480,2024-03-09,,Samsung Galaxy Watch 5,,Samsung,Wearables,,,"Samsung Galaxy Watch 5, latest model",Samsung,,2024-04-21,2024-04-21,FALSE,FALSE,,,5,,Review for Samsung Galaxy Watch 5: Excellent product,,,,1387.62
481,2024-03-15,,HP Spectre x360,,HP,Computers,,,"HP Spectre x360, latest model",HP,,2024-05-03,2024-05-03,TRUE,FALSE,,,1,,Review for HP Spectre x360: Not up to the mark,,,,1204.06
482,2024-03-23,,Lenovo Tab P11,,Lenovo,Tablets,,,"Lenovo Tab P11, latest model",Lenovo,,2024-04-05,2024-04-05,FALSE,TRUE,,,1,,Review for Lenovo Tab P11: Not up to the mark,,,,459.54
483,2024-03-11,,Fossil Gen 6,,Fossil,Wearables,,,"Fossil Gen 6, latest model",Fossil,,2024-04-11,2024-04-11,TRUE,TRUE,,,1,,Review for Fossil Gen 6: Not up to the mark,,,,445.81
484,2024-03-26,,Razer Blade 15,,Razer,Computers,,,"Razer Blade 15, latest model",Razer,,2024-04-12,2024-04-12,FALSE,FALSE,,,4,,Review for Razer Blade 15: Excellent product,,,,1055.77
485,2024-03-13,,Vivo X90 Pro,,Vivo,Mobile Phones,,,"Vivo X90 Pro, latest model",Vivo,,2024-04-24,2024-04-24,FALSE,FALSE,,,1,,Review for Vivo X90 Pro: Not up to the mark,,,,1575.61
486,2024-02-21,,Fitbit Charge 5,,Fitbit,Wearables,,,"Fitbit Charge 5, latest model",Fitbit,,2024-04-29,2024-04-29,FALSE,TRUE,,,5,,Review for Fitbit Charge 5: Excellent product,,,,862.12
487,2024-04-30,,Razer Edge,,Razer,Gaming,,,"Razer Edge, latest model",Razer,,2024-04-11,2024-04-11,FALSE,FALSE,,,5,,Review for Razer Edge: Excellent product,,,,425.84
488,2024-02-23,,Sony WH-1000XM5,,Sony,Audio,,,"Sony WH-1000XM5, latest model",Sony,,2024-04-22,2024-04-22,FALSE,TRUE,,,4,,Review for Sony WH-1000XM5: Excellent product,,,,983.38
489,2024-01-23,,Garmin Venu 2 Plus,,Garmin,Wearables,,,"Garmin Venu 2 Plus, latest model",Garmin,,2024-04-11,2024-04-11,TRUE,TRUE,,,2,,Review for Garmin Venu 2 Plus: Not up to the mark,,,,254.33
490,2024-01-21,,Apple AirPods Pro 2,,Apple,Audio,,,"Apple AirPods Pro 2, latest model",Apple,,2024-04-08,2024-04-08,FALSE,FALSE,,,4,,Review for Apple AirPods Pro 2: Excellent product,,,,1331.58
491,2024-03-30,,Bose QuietComfort 45,,Bose,Audio,,,"Bose QuietComfort 45, latest model",Bose,,2024-04-21,2024-04-21,FALSE,TRUE,,,1,,Review for Bose QuietComfort 45: Not up to the mark,,,,958.52
492,2024-01-28,,Apple AirPods Pro 2,,Apple,Audio,,,"Apple AirPods Pro 2, latest model",Apple,,2024-04-25,2024-04-25,FALSE,FALSE,,,4,,Review for Apple AirPods Pro 2: Excellent product,,,,1988.04
493,2024-04-23,,Huawei P60 Pro,,Huawei,Mobile Phones,,,"Huawei P60 Pro, latest model",Huawei,,2024-04-22,2024-04-22,FALSE,FALSE,,,5,,Review for Huawei P60 Pro: Excellent product,,,,876.95
494,2024-03-28,,Oppo Find X6 Pro,,Oppo,Mobile Phones,,,"Oppo Find X6 Pro, latest model",Oppo,,2024-04-05,2024-04-05,TRUE,FALSE,,,1,,Review for Oppo Find X6 Pro: Not up to the mark,,,,1596.4
495,2024-04-28,,Amazfit Bip U Pro,,Amazfit,Wearables,,,"Amazfit Bip U Pro, latest model",Amazfit,,2024-04-17,2024-04-17,TRUE,FALSE,,,3,,Review for Amazfit Bip U Pro: Not up to the mark,,,,1381.58
496,2024-04-17,,Apple HomePod mini,,Apple,Smart Home,,,"Apple HomePod mini, latest model",Apple,,2024-04-06,2024-04-06,FALSE,FALSE,,,2,,Review for Apple HomePod mini: Not up to the mark,,,,1957.61
497,2024-02-01,,Microsoft Surface Laptop 4,,Microsoft,Computers,,,"Microsoft Surface Laptop 4, latest model",Microsoft,,2024-04-05,2024-04-05,FALSE,TRUE,,,1,,Review for Microsoft Surface Laptop 4: Not up to the mark,,,,1709.35
498,2024-04-26,,Sony WH-1000XM5,,Sony,Audio,,,"Sony WH-1000XM5, latest model",Sony,,2024-04-12,2024-04-12,FALSE,FALSE,,,5,,Review for Sony WH-1000XM5: Excellent product,,,,755.2
499,2024-01-16,,Huawei P60 Pro,,Huawei,Mobile Phones,,,"Huawei P60 Pro, latest model",Huawei,,2024-04-04,2024-04-04,FALSE,FALSE,,,1,,Review for Huawei P60 Pro: Not up to the mark,,,,1877.02
500,2024-03-10,,Sony Xperia 1 V,,Sony,Mobile Phones,,,"Sony Xperia 1 V, latest model",Sony,,2024-04-23,2024-04-23,TRUE,FALSE,,,3,,Review for Sony Xperia 1 V: Not up to the mark,,,,218.92
501,2024-03-03,,Sennheiser HD 660S,,Sennheiser,Audio,,,"Sennheiser HD 660S, latest model",Sennheiser,,2024-04-15,2024-04-15,TRUE,TRUE,,,3,,Review for Sennheiser HD 660S: Not up to the mark,,,,169.89
502,2024-02-24,,Nikon Z7 II,,Nikon,Cameras,,,"Nikon Z7 II, latest model",Nikon,,2024-04-11,2024-04-11,TRUE,TRUE,,,5,,Review for Nikon Z7 II: Excellent product,,,,97.86
503,2024-03-11,,Logitech G Cloud,,Logitech,Gaming,,,"Logitech G Cloud, latest model",Logitech,,2024-04-22,2024-04-22,TRUE,TRUE,,,4,,Review for Logitech G Cloud: Excellent product,,,,81.59
504,2024-02-14,,Sony PlayStation 5,,Sony,Gaming,,,"Sony PlayStation 5, latest model",Sony,,2024-04-05,2024-04-05,TRUE,TRUE,,,3,,Review for Sony PlayStation 5: Not up to the mark,,,,1292.27
505,2024-03-14,,Apple HomePod mini,,Apple,Smart Home,,,"Apple HomePod mini, latest model",Apple,,2024-04-07,2024-04-07,FALSE,FALSE,,,4,,Review for Apple HomePod mini: Excellent product,,,,1628.47
506,2024-02-22,,Samsung Galaxy S23,,Samsung,Mobile Phones,,,"Samsung Galaxy S23, latest model",Samsung,,2024-04-12,2024-04-12,TRUE,FALSE,,,2,,Review for Samsung Galaxy S23: Not up to the mark,,,,328.85
507,2024-04-18,,Ring Video Doorbell 4,,Ring,Smart Home,,,"Ring Video Doorbell 4, latest model",Ring,,2024-04-26,2024-04-26,FALSE,TRUE,,,4,,Review for Ring Video Doorbell 4: Excellent product,,,,1568.59
508,2024-02-19,,Lenovo Tab P11,,Lenovo,Tablets,,,"Lenovo Tab P11, latest model",Lenovo,,2024-04-23,2024-04-23,FALSE,FALSE,,,3,,Review for Lenovo Tab P11: Not up to the mark,,,,259.97
509,2024-04-02,,Apple AirPods Pro 2,,Apple,Audio,,,"Apple AirPods Pro 2, latest model",Apple,,2024-04-16,2024-04-16,FALSE,TRUE,,,1,,Review for Apple AirPods Pro 2: Not up to the mark,,,,1062.55
510,2024-02-13,,Nikon Z7 II,,Nikon,Cameras,,,"Nikon Z7 II, latest model",Nikon,,2024-04-13,2024-04-13,TRUE,FALSE,,,1,,Review for Nikon Z7 II: Not up to the mark,,,,1736.09
